Result for 2018-12-03:
	bayes_score	crossover_prob	fpts	generations	mut_filling_swapadd	mut_full_swapdrop	mut_max_pct	mut_prob	offspring	population	run-time	runs
17	279.9941942704671	0.65191	279.9941942704671	1000	0.1028985536	0.7895914893	0.0	0.34809	2000	528	0 days 00:13:54.895578000	2
18	279.9941942704671	0.5	279.9941942704671	827	0.3116593025	0.7044315786	0.206762676	0.5	2000	503	0 days 00:06:21.875947000	1
19	277.03981113549133	0.37219	277.03981113549133	586	0.1	0.9	0.4373381741	0.62781	536	1891	0 days 03:34:52.355471000	3
20	281.145185873049	0.52449	281.145185873049	1000	0.1563692696	0.9	0.0381772568	0.47551	1711	1418	0 days 00:36:34.931672000	2
21	279.95749218158943	0.5	279.95749218158943	254	0.4961514204	0.9	0.0230066249	0.5	1647	578	0 days 00:06:38.213595000	1
22	280.26011919579526	0.14398	280.26011919579526	1000	0.1	0.7605941463	0.0269950611	0.85602	1512	1572	0 days 00:19:28.301501000	3
23	281.145185873049	0.36692	281.145185873049	1000	0.1399777579	0.4207931298	0.0265533887	0.63308	2000	1900	0 days 04:55:15.000885000	3
24	280.26011919579526	0.5	280.26011919579526	50	0.3046640094	0.9	0.4069765427	0.5	2000	100	0 days 00:04:53.799227000	3
25	280.9068682618593	0.15107	280.9068682618593	227	0.1	0.7102206957	0.5599807641	0.84893	2000	100	0 days 00:33:39.855555000	3
26	280.26011919579526	0.5	280.26011919579526	1000	0.5	0.3904717173	0.0	0.5	1814	2000	0 days 01:54:49.822229000	1
27	281.145185873049	0.52288	281.145185873049	1000	0.1	0.9	0.2786746581	0.47712	2000	100	0 days 00:28:48.867731000	2
28	280.63470508280415	0.3668	280.63470508280415	295	0.1	0.564381792	0.7441258791	0.6332	1764	100	0 days 00:19:51.479602000	3
29	281.145185873049	0.87214	281.145185873049	1000	0.1	0.9	0.0	0.12786	2000	1057	0 days 00:50:39.330812000	3
30	280.7808069655803	0.86944	280.7808069655803	1000	0.1	0.9	0.2569286278	0.13056	2000	757	0 days 00:51:09.790903000	3
31	281.145185873049	0.49089	281.145185873049	1000	0.1	0.5568705835	0.5898288067	0.50911	1743	100	0 days 00:40:40.667550000	3
32	278.4149872971386	0.1116	278.4149872971386	1000	0.1	0.5652987201	0.0	0.8884	1696	100	0 days 00:21:16.710845000	3
33	280.63470508280415	0.64081	280.63470508280415	1000	0.1	0.9	0.75	0.35919	1502	2000	0 days 07:28:14.001637000	3
34	280.7808069655803	0.51951	280.7808069655803	1000	0.1	0.7126144286	0.0	0.48049	1590	1394	0 days 00:47:43.461228000	2


Result for 2019-01-21:
	bayes_score	crossover_prob	fpts	generations	mut_filling_swapadd	mut_full_swapdrop	mut_max_pct	mut_prob	offspring	population	run-time	runs
0	281.9164716066128	0.67219	281.9164716066128	536	0.4323941489	0.7667239899	0.5845014309	0.32781	1846	1156	0 days 01:13:54.128876000	2
1	266.17994085971566	0.48321	266.17994085971566	156	0.1630352221	0.5326809649	0.4053643699	0.51679	676	1853	0 days 00:24:19.452484000	2
2	279.4522108841101	0.41688	279.4522108841101	819	0.2651308827	0.7070457484	0.1565290392	0.58312	1407	206	0 days 00:03:49.414356000	2
3	277.26958691893066	0.64023	277.26958691893066	454	0.2776844834	0.4217340483	0.3396185617	0.35977	1374	1802	0 days 01:22:27.033455000	2
4	277.13180224793626	0.29099	277.13180224793626	948	0.433102416	0.1766562057	0.0189470764	0.70901	317	1295	0 days 00:01:13.369854000	3
5	276.03083891420044	0.40069	276.03083891420044	1000	0.1491133886	0.9	0.0254162854	0.59931	2000	100	0 days 00:01:13.760483000	1
6	283.42948186283917	0.66274	283.42948186283917	660	0.4560399493	0.7995319579	0.5751519943	0.33726	1823	910	0 days 00:11:26.991164000	2
7	283.42948186283917	0.65327	283.42948186283917	689	0.4625102052	0.790969874	0.5435951811	0.34673	1767	825	0 days 00:09:15.634223000	2
8	283.42948186283917	0.67018	283.42948186283917	673	0.4729017934	0.7874043835	0.5728176758	0.32982	1755	947	0 days 00:13:36.265756000	2
9	283.42948186283917	0.6377	283.42948186283917	673	0.4640883104	0.7990746845	0.557027658	0.3623	1884	664	0 days 00:08:54.516157000	2
10	278.4831058517013	0.72626	278.4831058517013	677	0.4125169617	0.6959832816	0.5599077546	0.27374	1261	2000	0 days 02:59:24.802937000	2
11	282.2443835473156	0.66346	282.2443835473156	669	0.4928302546	0.7822944251	0.5846951495	0.33654	1870	817	0 days 00:18:34.768360000	2
12	280.1288220543261	0.7142	280.1288220543261	565	0.4574947961	0.8484937759	0.6101113915	0.2858	1732	1423	0 days 02:30:35.713692000	2
13	277.07462196957624	0.66502	277.07462196957624	319	0.4756044933	0.5851703708	0.6911478028	0.33498	936	800	0 days 00:08:46.889528000	2
14	280.41830789271603	0.71294	280.41830789271603	596	0.3865218639	0.8058243571	0.5721256143	0.28706	1600	903	0 days 00:55:39.702917000	2
15	283.42948186283917	0.7303	283.42948186283917	638	0.5	0.9	0.75	0.2697	2000	100	0 days 00:11:25.590746000	2
16	281.75380425481825	0.73932	281.75380425481825	639	0.5	0.9	0.75	0.26068	2000	100	0 days 00:11:01.564374000	2
17	283.42948186283917	0.65277	283.42948186283917	767	0.4767762086	0.9	0.5567993423	0.34723	2000	452	0 days 00:12:16.378749000	2
18	283.42948186283917	0.6504	283.42948186283917	749	0.4815835889	0.9	0.5611774873	0.3496	2000	389	0 days 00:21:55.363262000	2
19	283.42948186283917	0.64871	283.42948186283917	740	0.4810315289	0.9	0.5684449687	0.35129	2000	303	0 days 00:11:01.843142000	2
20	282.4707838017615	0.64752	282.4707838017615	734	0.4748364098	0.9	0.5641237273	0.35248	2000	250	0 days 00:10:57.907544000	2
21	283.42948186283917	0.66362	283.42948186283917	887	0.5	0.8749660321	0.570549196	0.33638	1830	895	0 days 00:21:25.693288000	2
22	283.42948186283917	0.66379	283.42948186283917	880	0.5	0.8593582671	0.5733831548	0.33621	1843	1050	0 days 00:23:56.205246000	2
23	281.8592753604895	0.66375	281.8592753604895	873	0.5	0.8569572437	0.5945551227	0.33625	1836	1085	0 days 00:23:31.886793000	2
24	283.42948186283917	0.61718	283.42948186283917	1000	0.5	0.9	0.4748130859	0.38282	2000	100	0 days 00:12:06.571053000	2
25	283.42948186283917	0.6175	283.42948186283917	1000	0.5	0.9	0.4840650195	0.3825	2000	100	0 days 00:21:36.159518000	2
26	282.2443835473156	0.61762	282.2443835473156	1000	0.5	0.8421421827	0.4086539086	0.38238	2000	100	0 days 00:11:40.997970000	2
27	283.42948186283917	0.63472	283.42948186283917	1000	0.5	0.9	0.7297716774	0.36528	1986	100	0 days 00:15:22.563852000	2
28	283.42948186283917	0.63342	283.42948186283917	1000	0.5	0.9	0.75	0.36658	1985	100	0 days 00:13:39.334062000	2
29	282.4707838017615	0.63229	282.4707838017615	1000	0.5	0.9	0.75	0.36771	1982	100	0 days 00:25:58.138219000	2
30	283.42948186283917	0.63705	283.42948186283917	1000	0.5	0.9	0.4731010484	0.36295	1975	100	0 days 00:23:56.657789000	3
31	282.4707838017615	0.6169	282.4707838017615	968	0.1	0.1	0.0	0.3831	2000	2000	0 days 00:17:40.065320000	3
32	276.31154669699106	0.65669	276.31154669699106	51	0.3751680194	0.9	0.1226938894	0.34331	1823	100	0 days 00:00:13.868355000	1
33	283.42948186283917	0.66082	283.42948186283917	800	0.5	0.9	0.5375622116	0.33918	2000	100	0 days 00:05:09.848720000	1
34	281.26968221644097	0.66066	281.26968221644097	799	0.5	0.2864886305	0.75	0.33934	2000	100	0 days 00:05:58.246912000	1


