Result for 2018-09-30:
	bayes_score	crossover_prob	fpts	generations	mut_filling_swapadd	mut_full_swapdrop	mut_max_pct	mut_prob	offspring	population	run-time	runs
14	123.50144104138234	0.51748	123.50144104138234	914	0.3884067852	0.9	0.75	0.48252	1276	2000	0 days 00:14:02.698097000	3
15	123.55420752144397	0.31229	123.55420752144397	695	0.1116728445	0.9	0.7161153962	0.68771	1645	1521	0 days 03:23:11.624652000	3
16	123.2959812751097	0.63003	123.2959812751097	935	0.399056309	0.9	0.75	0.36997	849	2000	0 days 00:04:12.593814000	3
17	123.50144104138234	0.32017	123.50144104138234	701	0.1707120073	0.9	0.6884325366	0.67983	2000	1378	0 days 02:55:01.330225000	3
18	123.55420752144397	0.32569	123.55420752144397	698	0.1659287026	0.9	0.6822211578	0.67431	2000	1401	0 days 03:02:48.522369000	3
19	123.50144104138234	0.32485	123.50144104138234	695	0.1766514858	0.9	0.6888253202	0.67515	2000	1472	0 days 03:22:58.221970000	3
20	123.46459430890314	0.63821	123.46459430890314	904	0.4530430307	0.6634131869	0.75	0.36179	1703	1643	0 days 00:10:21.435417000	3
21	123.50144104138234	0.6661	123.50144104138234	761	0.1165124831	0.5233049322	0.6347576184	0.3339	1826	518	0 days 00:03:15.257418000	2
22	123.2959812751097	0.61696	123.2959812751097	940	0.3698127194	0.7761182584	0.7090550514	0.38304	2000	1651	0 days 00:09:05.422245000	3
23	123.50144104138234	0.38067	123.50144104138234	832	0.3473977811	0.9	0.7472568466	0.61933	2000	1814	0 days 00:37:58.752425000	3
24	123.2959812751097	0.55104	123.2959812751097	971	0.360794286	0.8944889812	0.6149843908	0.44896	971	1057	0 days 00:07:35.792310000	3
25	123.40343744405307	0.22541	123.40343744405307	372	0.1030787514	0.9	0.75	0.77459	2000	470	0 days 00:45:22.595608000	3
26	122.75702821713078	0.77381	122.75702821713078	1000	0.1101763518	0.7897706234	0.7022018349	0.22619	2000	2000	0 days 00:06:06.989301000	3
27	123.50144104138234	0.74578	123.50144104138234	808	0.2678708217	0.7993180824	0.6611943585	0.25422	1477	1815	0 days 00:12:49.315962000	3
28	123.2959812751097	0.50783	123.2959812751097	726	0.5	0.9	0.6972918957	0.49217	839	995	0 days 00:04:25.490060000	3
29	123.2959812751097	0.56968	123.2959812751097	825	0.1755395825	0.7156448276	0.6670799769	0.43032	1427	1775	0 days 00:12:04.122879000	3
30	123.55420752144397	0.12489	123.55420752144397	738	0.1	0.5798041091	0.2641672365	0.87511	737	545	0 days 00:05:28.588227000	3
31	123.46459430890314	0.73798	123.46459430890314	839	0.4331412582	0.600715946	0.673148612	0.26202	1491	1266	0 days 00:04:47.684335000	3
32	123.07992871562523	0.64869	123.07992871562523	805	0.5	0.9	0.6969148722	0.35131	1330	1043	0 days 00:03:47.356664000	3
33	123.40343744405307	0.67978	123.40343744405307	967	0.3467693169	0.5232921199	0.5991338768	0.32022	1318	2000	0 days 00:15:13.795786000	3
34	123.50144104138234	0.3293	123.50144104138234	706	0.1014124052	0.9	0.6661300101	0.6707	2000	977	0 days 01:37:54.029685000	3


Result for 2018-11-18:
	bayes_score	crossover_prob	fpts	generations	mut_filling_swapadd	mut_full_swapdrop	mut_max_pct	mut_prob	offspring	population	run-time	runs
0	123.82642573545827	0.68113	123.82642573545827	457	0.1075785023	0.4147100999	0.3823676704	0.31887	727	973	0 days 00:01:17.660964000	2
1	122.35096544487342	0.5901	122.35096544487342	274	0.2868053835	0.7515448066	0.7496776429	0.4099	1483	869	0 days 00:24:21.876938000	2
2	113.98853093934352	0.51277	113.98853093934352	100	0.4686777137	0.7711271696	0.6806038558	0.48723	287	370	0 days 00:01:03.576480000	2
3	124.39415426478554	0.48328	124.39415426478554	568	0.2032101761	0.8705576598	0.5418857788	0.51672	1711	1683	0 days 01:43:50.034769000	2
4	124.58052126619967	0.27678	124.58052126619967	882	0.153809262	0.1315012388	0.2015699799	0.72322	1690	391	0 days 00:23:16.647298000	3
5	123.82642573545826	0.1	123.82642573545826	1000	0.177015124	0.1	0.0	0.9	100	100	0 days 00:01:30.995438000	3
6	124.58052126619965	0.34974	124.58052126619965	807	0.1607741317	0.3003174091	0.2807993321	0.65026	2000	701	0 days 00:53:48.671334000	3
7	124.39415426478554	0.36626	124.39415426478554	796	0.1667647098	0.3875223927	0.3452587415	0.63374	2000	904	0 days 01:23:59.524572000	3
8	122.82464847506624	0.5	122.82464847506624	50	0.1029705635	0.8975294063	0.1742257231	0.5	2000	100	0 days 00:00:39.648081000	1
9	124.01903266948294	0.35358	124.01903266948294	806	0.1461485559	0.1612889015	0.2796148347	0.64642	2000	569	0 days 00:52:44.940265000	3
10	124.39415426478554	0.20407	124.39415426478554	1000	0.1793855536	0.1	0.2766210999	0.79593	1700	784	0 days 02:27:29.643702000	3
11	124.39415426478554	0.54785	124.39415426478554	1000	0.1679314793	0.162956444	0.75	0.45215	2000	2000	0 days 00:15:19.331201000	3
12	124.58052126619965	0.5	124.58052126619965	50	0.1717465441	0.9	0.0	0.5	1495	100	0 days 00:01:28.264626000	3
13	116.76268053993648	0.52841	116.76268053993648	50	0.1701640538	0.9	0.0	0.47159	1464	2000	0 days 00:16:28.320822000	3
14	94.19899591945213	0.9	94.19899591945213	50	0.1317310334	0.8814809795	0.75	0.1	100	100	0 days 00:00:05.678278000	2
15	124.58052126619965	0.5	124.58052126619965	576	0.1128630213	0.9	0.0766779553	0.5	1499	1495	0 days 00:54:02.801286000	3
16	122.59810598139828	0.4086	122.59810598139828	287	0.2301431678	0.1400504349	0.5684554418	0.5914	1601	408	0 days 00:26:53.660038000	3
17	120.13236854334434	0.30695	120.13236854334434	347	0.1750814767	0.1	0.0	0.69305	1969	1852	0 days 02:36:49.757772000	3
18	123.31262985293101	0.51885	123.31262985293101	75	0.1607200189	0.489645614	0.2403512155	0.48115	1501	265	0 days 00:04:33.178143000	3
19	122.71014730189619	0.9	122.71014730189619	1000	0.4187651803	0.9	0.75	0.1	2000	2000	0 days 05:15:14.894899000	3
20	124.58052126619965	0.32176	124.58052126619965	794	0.1674745645	0.2329919804	0.2689151412	0.67824	1692	558	0 days 00:40:45.864471000	3
21	124.58052126619967	0.52478	124.58052126619967	50	0.2315544413	0.9	0.1659632736	0.47522	1499	100	0 days 00:01:20.629095000	3
22	123.82642573545826	0.73474	123.82642573545826	842	0.1092526075	0.3015482008	0.6597639302	0.26526	2000	1228	0 days 00:04:27.368644000	2
23	124.30300160028612	0.48089	124.30300160028612	263	0.4613013734	0.648369785	0.1284967291	0.51911	1690	1815	0 days 00:55:30.900843000	2
24	124.39415426478554	0.53331	124.39415426478554	683	0.1078373669	0.8509916421	0.2823404338	0.46669	1690	123	0 days 00:06:02.867079000	2
25	124.58052126619965	0.52112	124.58052126619965	753	0.196251361	0.6226804642	0.2364938486	0.47888	1501	1068	0 days 00:22:57.548198000	1
26	115.20441982654323	0.32342	115.20441982654323	99	0.4319211599	0.1	0.3436650717	0.67658	1700	1230	0 days 00:22:46.257279000	3
27	124.58052126619967	0.55731	124.58052126619967	261	0.1748235403	0.9	0.0	0.44269	1548	100	0 days 00:02:15.537279000	2
28	124.58052126619965	0.4098	124.58052126619965	618	0.1	0.3215486962	0.3405844281	0.5902	828	888	0 days 00:17:00.798502000	3
29	124.58052126619967	0.56813	124.58052126619967	647	0.1487704726	0.8253766531	0.0426837327	0.43187	1527	1402	0 days 00:55:33.886116000	3
30	124.58052126619965	0.48836	124.58052126619965	739	0.2740760146	0.5706473089	0.0624203092	0.51164	1569	862	0 days 00:21:35.323622000	2
31	124.58052126619965	0.35713	124.58052126619965	808	0.1907056434	0.4275660905	0.0682066516	0.64287	1995	686	0 days 00:28:29.002087000	3
32	124.58052126619967	0.31168	124.58052126619967	818	0.12812139	0.6283547443	0.090596523	0.68832	1672	329	0 days 00:15:15.661931000	3
33	124.58052126619965	0.45866	124.58052126619965	373	0.466938195	0.5824810835	0.2721260192	0.54134	1751	1862	0 days 01:26:20.227515000	2
34	122.82464847506624	0.49317	122.82464847506624	234	0.1744161964	0.6049089656	0.1436813507	0.50683	1560	100	0 days 00:01:57.078460000	2


Result for 2018-12-09:
	bayes_score	crossover_prob	fpts	generations	mut_filling_swapadd	mut_full_swapdrop	mut_max_pct	mut_prob	offspring	population	run-time	runs
0	123.70251327503141	0.35191	123.70251327503141	493	0.3811791847	0.6264133262	0.1659416468	0.64809	749	1580	0 days 00:54:56.139563000	2
1	122.95935723492855	0.74702	122.95935723492855	832	0.1384574509	0.5465335621	0.4673439229	0.25298	1923	1315	0 days 02:25:24.187940000	3
2	122.77785787780425	0.45162	122.77785787780425	772	0.4035790197	0.3847462226	0.3970910166	0.54838	989	612	0 days 00:03:29.381168000	3
3	122.17810081432248	0.20868	122.17810081432248	946	0.3054756524	0.3472899169	0.0846212193	0.79132	1708	657	0 days 00:05:00.606737000	2
4	123.6782113985088	0.79832	123.6782113985088	559	0.1252357522	0.6079935902	0.4147422502	0.20168	399	1302	0 days 00:00:51.900778000	2
5	106.33664768353441	0.89399	106.33664768353441	519	0.1	0.6793151341	0.75	0.10601	100	1219	0 days 00:04:00.468775000	2
6	122.56063389336266	0.65922	122.56063389336266	442	0.2227833723	0.6896928643	0.1496532671	0.34078	684	964	0 days 00:00:45.332246000	2
7	89.35733617865229	0.9	89.35733617865229	50	0.1	0.9	0.0	0.1	100	2000	0 days 00:01:50.359570000	3
8	123.70251327503141	0.39082	123.70251327503141	1000	0.5	0.5897460393	0.0	0.60918	2000	2000	0 days 01:56:25.390009000	1
9	119.51013375978818	0.34815	119.51013375978818	660	0.1200176691	0.1	0.2865459247	0.65185	2000	2000	0 days 03:42:58.199085000	2
10	113.75695821116373	0.31237	113.75695821116373	718	0.1	0.9	0.7323058062	0.68763	100	2000	0 days 02:10:41.431625000	3
11	123.70251327503141	0.67382	123.70251327503141	943	0.18154024	0.514532248	0.3366173884	0.32618	2000	1398	0 days 02:42:58.154116000	3
12	122.32253407716078	0.61408	122.32253407716078	579	0.1570157335	0.6016219493	0.3881640875	0.38592	413	1406	0 days 00:02:32.189655000	2
13	123.70251327503141	0.50111	123.70251327503141	686	0.1657124895	0.5910126931	0.4528929845	0.49889	495	1515	0 days 00:02:38.187039000	2
14	121.87766418821869	0.66939	121.87766418821869	687	0.1394890766	0.5675919381	0.5309842819	0.33061	463	1428	0 days 00:01:12.349548000	2
15	122.3331959343649	0.9	122.3331959343649	1000	0.1998254848	0.8011517168	0.4516096632	0.1	1971	1222	0 days 01:46:13.527865000	3
16	123.70251327503141	0.38699	123.70251327503141	581	0.2242148236	0.616438735	0.1909870335	0.61301	560	1583	0 days 00:11:10.700308000	2
17	123.21967754065545	0.30924	123.21967754065545	581	0.2563384581	0.6234156904	0.1247917662	0.69076	561	1744	0 days 01:05:52.970356000	2
18	120.86353355436131	0.39305	120.86353355436131	561	0.5	0.3872083794	0.1803798036	0.60695	860	2000	0 days 00:49:54.830873000	1
19	123.70251327503141	0.5	123.70251327503141	1000	0.2041934591	0.9	0.5817681515	0.5	1100	100	0 days 00:01:36.481390000	3
20	123.61479013898585	0.5	123.61479013898585	1000	0.3897589574	0.8422968227	0.6597930686	0.5	1107	100	0 days 00:01:37.026538000	3
21	121.26802611675066	0.79319	121.26802611675066	544	0.2433010908	0.7546784325	0.4482631214	0.20681	324	1220	0 days 00:00:48.712609000	2
22	123.70251327503141	0.1966	123.70251327503141	1000	0.292007484	0.9	0.4622971437	0.8034	1053	100	0 days 00:08:02.196088000	3
23	122.38215253034244	0.5	122.38215253034244	1000	0.5	0.9	0.0	0.5	1057	100	0 days 00:01:14.137112000	3
24	123.70251327503141	0.1	123.70251327503141	962	0.1	0.8373081913	0.75	0.9	1189	100	0 days 00:37:51.944583000	3
25	123.70251327503141	0.1	123.70251327503141	961	0.1	0.9	0.75	0.9	1188	100	0 days 00:38:47.881661000	3
26	121.6194089074017	0.75924	121.6194089074017	555	0.108207335	0.2511763911	0.4475952289	0.24076	446	1568	0 days 00:01:34.686766000	3
27	122.93385527243169	0.51905	122.93385527243169	875	0.1476801013	0.7102201906	0.3666795656	0.48095	457	1512	0 days 00:47:45.625088000	2
28	122.77785787780425	0.71145	122.77785787780425	572	0.1702011761	0.8051215125	0.3847116839	0.28855	437	740	0 days 00:00:53.304790000	2
29	119.98910193752604	0.39726	119.98910193752604	235	0.1	0.1641395582	0.4645694072	0.60274	381	160	0 days 00:01:32.684108000	2
30	121.76921242805265	0.37155	121.76921242805265	638	0.151429975	0.6452780882	0.486846866	0.62845	589	1392	0 days 00:30:20.637697000	1
31	117.04488209527777	0.4383	117.04488209527777	651	0.1002995643	0.2209261704	0.5035732685	0.5617	648	1881	0 days 01:37:12.003912000	2
32	122.89565733682088	0.63226	122.89565733682088	406	0.2340981687	0.8724981967	0.2863996927	0.36774	478	1317	0 days 00:02:48.959526000	2
33	120.67023088842855	0.45914	120.67023088842855	539	0.1253134211	0.5226896033	0.3048230695	0.54086	510	1292	0 days 00:40:07.334552000	2
34	123.70251327503141	0.81418	123.70251327503141	786	0.2089129467	0.3637213943	0.3116690495	0.18582	437	1828	0 days 00:01:18.244605000	2


